[Data]
X [ m ] (X Coordinate), Y [ m ] (Y Coordinate), Z [ m ] (Z Coordinate), Absolute Pressure [ Pa ], Force X [ N ], Force Y [ N ], Force Z [ N ]
3.17499973e-003, -8.93831179e-002, 6.23621941e-001, 9.26737656e+004, 5.08792326e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.56722647e-002, 6.24389470e-001, 9.27102031e+004, -6.65949285e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.09567922e-002, 6.25507116e-001, 9.27243203e+004, -4.39161882e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.64946002e-002, 6.19496107e-001, 9.24918594e+004, -4.78917435e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.65011960e-002, 6.18730426e-001, 9.24477031e+004, -6.85960129e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.70046616e-002, 6.24047577e-001, 9.25833672e+004, -6.67017549e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.16249454e-002, 6.20338559e-001, 9.25036719e+004, -7.90716410e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.60418975e-002, 6.41930580e-001, 9.31893438e+004, 6.23800009e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.12474915e-002, 6.43436193e-001, 9.31854297e+004, 4.33088243e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.19446126e-002, 6.19469464e-001, 9.25358906e+004, 6.59031197e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.72886980e-002, 6.19128942e-001, 9.25392188e+004, 7.64101446e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.71540457e-002, 6.19558632e-001, 9.25611172e+004, 5.02321161e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.12614647e-001, 6.12938881e-001, 9.23522734e+004, -1.05185717e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.06813051e-001, 6.14196062e-001, 9.23960000e+004, -4.87580113e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.09662354e-001, 6.14336133e-001, 9.24547422e+004, 4.94778939e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.09732181e-001, 6.09603643e-001, 9.21877422e+004, 6.53760880e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.12942949e-001, 6.12845242e-001, 9.23568672e+004, 4.11755592e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.08019903e-001, 6.09897852e-001, 9.20895625e+004, -7.67382681e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.05393358e-001, 6.05390966e-001, 9.19222344e+004, 9.45759639e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.85273868e-002, 6.07005239e-001, 9.19145547e+004, -7.43420273e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.02169581e-001, 6.04265094e-001, 9.16868594e+004, -6.04028776e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.84270200e-002, 6.01841927e-001, 9.15855781e+004, -9.18057710e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.39246640e-002, 6.04915142e-001, 9.17484922e+004, -9.11670923e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.00750476e-001, 6.03480577e-001, 9.17319063e+004, 5.50659373e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.43091065e-002, 6.10418916e-001, 9.20538906e+004, -8.02062675e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.90794992e-002, 6.08687878e-001, 9.19103203e+004, -9.65354741e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.47461203e-002, 6.15282834e-001, 9.23201484e+004, -6.63885325e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.03257132e-002, 6.14518046e-001, 9.22412891e+004, -7.78224543e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.39743668e-002, 6.14441872e-001, 9.23878594e+004, 7.89771378e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.02539417e-002, 6.09843850e-001, 9.20783984e+004, 8.42286348e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.56089795e-002, 6.09332025e-001, 9.20973516e+004, 8.52351040e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.91529769e-002, 6.15228295e-001, 9.24010000e+004, 6.02100492e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.32588163e-001, 6.02578163e-001, 9.20287422e+004, 9.33071002e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.32246226e-001, 6.00410700e-001, 9.16522656e+004, -6.98107779e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.33314297e-001, 5.95679641e-001, 9.13917891e+004, -8.72248337e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.31874502e-001, 5.96311569e-001, 9.15135859e+004, 1.36701703e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.35088861e-001, 6.03292942e-001, 9.19960547e+004, -4.16843295e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.31512448e-001, 6.05026186e-001, 9.21490078e+004, -6.73312023e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.29339039e-001, 5.96996427e-001, 9.13496719e+004, -7.29679465e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.26753330e-001, 6.01604223e-001, 9.16920625e+004, -1.06392354e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.24747396e-001, 5.95821798e-001, 9.12237109e+004, -1.15619451e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.26962304e-001, 6.07498050e-001, 9.22867969e+004, -7.15935230e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.12902649e-001, 6.00014687e-001, 9.17245391e+004, 8.90335888e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.11064538e-001, 6.04748249e-001, 9.19489375e+004, 8.34664553e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.12740844e-001, 6.06742024e-001, 9.20001953e+004, -9.58616212e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.07039437e-001, 6.03939772e-001, 9.17839297e+004, -1.07864387e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.12588324e-001, 6.01351678e-001, 9.16479297e+004, -9.29682031e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.03352152e-001, 5.99864483e-001, 9.15488516e+004, -9.55441445e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.08530268e-001, 5.98339915e-001, 9.12992969e+004, -9.46859047e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.09015241e-001, 5.93989611e-001, 9.08046328e+004, -6.42893463e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.04987442e-001, 5.94687402e-001, 9.08460469e+004, -9.91384313e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.13473773e-001, 5.95591843e-001, 9.10175156e+004, -1.16201565e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.39836609e-001, 6.18763208e-001, 9.28982813e+004, -6.41719773e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.37810662e-001, 6.23789787e-001, 9.30523750e+004, -5.44753298e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.28295183e-001, 6.23046577e-001, 9.29702891e+004, 5.69205768e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.33945465e-001, 6.21933997e-001, 9.30238359e+004, 5.54317459e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.35432452e-001, 6.16961241e-001, 9.28697188e+004, 5.38154468e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.39352545e-001, 6.20214880e-001, 9.30808828e+004, 6.00983016e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.32164598e-001, 6.25449061e-001, 9.30576094e+004, -6.76869154e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.27417490e-001, 6.24964535e-001, 9.30107344e+004, -3.60498354e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.34396464e-001, 6.19596541e-001, 9.28646641e+004, -7.04931393e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.36414707e-001, 6.13328397e-001, 9.26638828e+004, -9.06690583e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.25848502e-001, 6.17340326e-001, 9.26835391e+004, -5.09133786e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.29090860e-001, 6.20815575e-001, 9.28775781e+004, -5.52656427e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.16436765e-001, 6.04234934e-001, 9.19891563e+004, 8.34197253e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.14587255e-001, 6.08926117e-001, 9.22040547e+004, 6.75863624e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.19716533e-001, 6.08721316e-001, 9.22655938e+004, 7.55296275e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.18407667e-001, 5.99771976e-001, 9.17117656e+004, 7.93399662e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.16854131e-001, 5.99120259e-001, 9.14311953e+004, -7.02852309e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.19290143e-001, 5.94937205e-001, 9.10440625e+004, -1.12083115e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.17373317e-001, 6.03709042e-001, 9.19004844e+004, -8.26479048e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.22637205e-001, 6.05343580e-001, 9.20718672e+004, -8.10522065e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.21540442e-001, 5.99929094e-001, 9.14768594e+004, -9.44153443e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.22409575e-001, 6.03657424e-001, 9.20263750e+004, 9.73668993e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.22603238e-001, 5.98207772e-001, 9.15653359e+004, 6.76425844e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.24297217e-001, 6.08516395e-001, 9.23227969e+004, 5.43458126e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.28017008e-001, 6.05820358e-001, 9.22379766e+004, 7.89274871e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.33286595e-001, 6.08595490e-001, 9.24493594e+004, 8.27008411e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.28100455e-001, 6.10968232e-001, 9.24827969e+004, 6.03110865e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.31858021e-001, 6.13831580e-001, 9.26830313e+004, 5.01519293e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.30714476e-001, 6.15547836e-001, 9.26774688e+004, -6.77341223e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.26684576e-001, 6.12645864e-001, 9.25330000e+004, -5.62535897e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.31373897e-001, 6.10137641e-001, 9.24465859e+004, -7.18001723e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.25497162e-001, 6.18978679e-001, 9.27980781e+004, 5.70684895e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.30576089e-001, 6.18418813e-001, 9.28337344e+004, 5.05908430e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.23265520e-001, 6.13485098e-001, 9.25309766e+004, 7.86510780e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.27866775e-001, 6.15210354e-001, 9.26771406e+004, 4.05076668e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.32638812e-001, 6.52655005e-001, 9.36430859e+004, 4.36274447e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.37981296e-001, 6.52224660e-001, 9.37457656e+004, 3.00025269e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.35884970e-001, 6.55792594e-001, 9.37267344e+004, 2.11034920e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.32463902e-001, 6.58029675e-001, 9.37206797e+004, 3.23318467e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.36629656e-001, 6.59586072e-001, 9.38032734e+004, 2.44933236e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.35783285e-001, 6.47975683e-001, 9.36486563e+004, 3.80409323e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.39740467e-001, 6.56379938e-001, 9.38302422e+004, 2.43118349e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.42578304e-001, 6.52931392e-001, 9.38788594e+004, 2.65807752e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.44022122e-001, 6.57141745e-001, 9.39636719e+004, 2.36224979e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.46676242e-001, 6.54353738e-001, 9.39621719e+004, 2.07271241e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.45864278e-001, 6.49258554e-001, 9.39352266e+004, 4.71521989e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.51138932e-001, 6.52682066e-001, 9.39625391e+004, 3.85910831e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.40778929e-001, 6.48314953e-001, 9.37713125e+004, 3.38365622e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.38543189e-001, 6.44302189e-001, 9.36619844e+004, 3.22399735e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.43405795e-001, 6.43202901e-001, 9.37671719e+004, 4.50174101e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.39030129e-001, 6.38575196e-001, 9.35885938e+004, 6.66314289e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.45745397e-001, 6.37993038e-001, 9.37839922e+004, 4.77448776e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.36782706e-001, 6.50083184e-001, 9.35511875e+004, -5.65420501e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.36327177e-001, 6.44726992e-001, 9.34957891e+004, -3.94853614e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.33297741e-001, 6.47830427e-001, 9.35182109e+004, -2.51940992e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.31793231e-001, 6.51508391e-001, 9.35450234e+004, -3.62860300e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.29570454e-001, 6.55934513e-001, 9.36217891e+004, -3.74080837e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.27956569e-001, 6.51616514e-001, 9.35710938e+004, -2.70229280e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.35169804e-001, 6.56898975e-001, 9.36262109e+004, -5.50055876e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.34862304e-001, 6.61869884e-001, 9.36801328e+004, -3.02796122e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.39922708e-001, 6.61034048e-001, 9.36858125e+004, -4.90554199e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.41147062e-001, 6.45943642e-001, 9.35535469e+004, -4.60505597e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.39138788e-001, 6.40445769e-001, 9.34642266e+004, -4.53235768e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.44033849e-001, 6.41813695e-001, 9.35822891e+004, -3.63316797e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.42600834e-001, 6.36823535e-001, 9.34610781e+004, -4.52160276e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.46426380e-001, 6.46579981e-001, 9.36962500e+004, -3.91084366e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.43528581e-001, 6.51319265e-001, 9.36612969e+004, -4.97912914e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.49242342e-001, 6.51571691e-001, 9.38070000e+004, -4.67491001e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.45755306e-001, 6.57228708e-001, 9.37525938e+004, -5.55260926e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.40658259e-001, 6.55721009e-001, 9.36440625e+004, -4.22028564e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.33898109e-001, 6.42718673e-001, 9.35485000e+004, 4.63098995e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.32533133e-001, 6.37690127e-001, 9.34163125e+004, 6.16177954e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.34058163e-001, 6.39747143e-001, 9.34181250e+004, -4.05728854e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.29385620e-001, 6.39306664e-001, 9.33881172e+004, -3.99150066e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.26253724e-001, 6.37439370e-001, 9.33361250e+004, 5.68633825e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.29029006e-001, 6.47519648e-001, 9.35217813e+004, -3.35138850e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.23665713e-001, 6.49084568e-001, 9.35266250e+004, -5.29606007e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.31474644e-001, 6.43821239e-001, 9.34776172e+004, -3.59126255e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.26496702e-001, 6.43612802e-001, 9.34433984e+004, -4.55485769e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.53357238e-001, 6.33690596e-001, 9.37073906e+004, -4.43348326e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.56381190e-001, 6.39072239e-001, 9.38819219e+004, -4.17927131e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.58868730e-001, 6.33623481e-001, 9.38997578e+004, -3.85481119e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.48731768e-001, 6.42303526e-001, 9.37095781e+004, -2.90201791e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.49051622e-001, 6.42477393e-001, 9.39349453e+004, 4.33410667e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.50749147e-001, 6.38007641e-001, 9.36792813e+004, -3.48767899e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.46731690e-001, 6.38568580e-001, 9.35777500e+004, -2.69182157e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.51368707e-001, 6.46451473e-001, 9.38430859e+004, -3.39135304e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.52754143e-001, 6.42173409e-001, 9.38218984e+004, -2.32662540e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.56233311e-001, 6.44719839e-001, 9.39382813e+004, -3.10011245e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.30587876e-001, 6.47249937e-001, 9.35521172e+004, 4.21482138e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.27872795e-001, 6.51115239e-001, 9.35737500e+004, 3.27655524e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.28545821e-001, 6.42533541e-001, 9.34555391e+004, 4.94046584e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.25483841e-001, 6.47170484e-001, 9.34998828e+004, 4.43185158e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.23122364e-001, 6.42250121e-001, 9.33968125e+004, 5.07868826e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.51854515e-001, 6.37178183e-001, 9.39003672e+004, 3.96665111e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.54167503e-001, 6.32132530e-001, 9.38387578e+004, 3.51382829e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.58517033e-001, 6.31513953e-001, 9.38827188e+004, 2.11044401e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.57461852e-001, 6.36342883e-001, 9.39107656e+004, 3.70608121e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.52836114e-001, 6.47056580e-001, 9.39929063e+004, 4.24652323e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.54558524e-001, 6.41784787e-001, 9.39570156e+004, 3.57843824e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.58854842e-001, 6.45635307e-001, 9.38199453e+004, 4.29009013e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.59346193e-001, 6.40527189e-001, 9.38825547e+004, 2.42479332e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.62512884e-001, 6.37503743e-001, 9.38419609e+004, 2.84352731e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.62514538e-001, 6.33213699e-001, 9.38752188e+004, 2.80247573e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.66578323e-001, 6.34188294e-001, 9.37376250e+004, 3.53586227e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.67140484e-001, 6.38986409e-001, 9.35704688e+004, 4.03443538e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.62386775e-001, 6.38391972e-001, 9.39915234e+004, -3.87304537e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.64895654e-001, 6.32777810e-001, 9.40031875e+004, -4.56196405e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.68281734e-001, 6.38578355e-001, 9.37136094e+004, -4.67745475e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.51797786e-001, 6.22583985e-001, 9.33030938e+004, -3.35449465e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.52815253e-001, 6.22328401e-001, 9.35410000e+004, 2.68271677e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.45642221e-001, 6.18418097e-001, 9.31731641e+004, 6.53339177e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.49589866e-001, 6.18702352e-001, 9.31102813e+004, -4.22785692e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.84477049e-002, 6.00620747e-001, 9.15526953e+004, 9.39130858e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.93577635e-002, 6.02950215e-001, 9.16351563e+004, -8.53179321e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.38261449e-002, 5.99343896e-001, 9.13803516e+004, -1.11037210e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.88271779e-002, 5.97499013e-001, 9.12355469e+004, -1.20678589e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.57694596e-002, 6.05453491e-001, 9.17660000e+004, -5.06472364e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.48053396e-002, 6.01339459e-001, 9.15306719e+004, -7.36236870e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.17363113e-002, 6.00897610e-001, 9.15229219e+004, 8.96980092e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 6.01948977e-001, 9.13830234e+004, 2.42685471e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 5.99636674e-001, 9.12282500e+004, 2.37733219e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.24962610e-002, 6.53094411e-001, 9.34770703e+004, -2.90105175e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.62602869e-002, 6.56379521e-001, 9.35033281e+004, -4.85202000e-002, 0.00000000e+000, 0.00000000e+000
